30000 30000
27460 18481 -32
27460 28164 38
27460 29868 -80
27461 5348 80
27461 15325 -86
27462 6701 -48
27462 19458 -88
27462 25436 -69
27463 3950 45
27463 6329 -96
27463 28452 -56
27464 5220 -92
27464 7196 -96
27464 29412 97
27465 19659 2
27466 19071 44
27466 22400 -8
27467 16402 15
27468 431 -6
27468 2704 -35
27468 4448 12
27468 6329 -12
27468 17921 82
27468 18509 34
27468 27914 47
27469 3317 -63
27469 9631 34
27469 13656 -57
27469 22110 -11
27470 2157 30
27470 10721 -24
27470 20645 44
27470 28096 64
27471 6790 3
27471 7762 -51
27471 23004 90
27471 23406 45
27472 3786 -31
27472 7849 37
27472 20680 88
27472 20745 47
27473 3383 9
27473 11598 -77
27473 26308 -87
27473 29480 39
27474 10450 97
27474 17463 76
27474 29979 -37
27475 24837 74
27475 28032 -22
27476 5524 16
27476 7816 78
27476 16060 34
27476 16371 -70
27476 24920 -3
27477 2626 -40
27477 10087 -79
27477 11986 55
27477 12102 22
27477 18623 31
27478 9540 -85
27478 17100 -85
27479 5657 88
27479 13203 32
27480 6431 23
27480 23316 22
27480 27040 39
27481 4909 40
27481 20733 -98
27481 29464 67
27483 4530 51
27483 9620 -99
27483 9859 22
27483 10364 -5
27484 2541 -81
27485 9507 -72
27485 28152 16
27486 10404 -66
27486 15338 78
27487 5960 -42
27487 11898 28
27487 18905 33
27488 2857 53
27488 11444 97
27488 12892 -92
27489 2037 -95
27489 10399 58
27489 29227 -2
27490 13571 21
27490 15079 8
27490 16977 84
27491 11651 -15
27491 20214 42
27492 10387 -11
27492 18469 -10
27492 24318 89
27492 28479 22
27493 24829 -86
27493 29518 54
27494 728 -16
27494 21941 47
27494 23629 -88
27495 26869 86
27496 9736 -12
27496 17391 -47
27497 10161 -4
27497 20743 -7
27498 3690 55
27498 8834 19
27498 9449 -32
27498 19520 4
27498 19811 -85
27499 434 -71
27499 14377 88
27499 18201 -84
27499 22835 15
27499 23947 19
27499 24633 -57
27499 29466 22
27500 2346 -94
27500 27856 11
27501 734 43
27501 5552 -9
27501 6967 82
27502 1674 82
27502 15794 -2
27502 19463 -47
27502 29625 94
27503 4412 -5
27503 8434 51
27503 25717 -89
27504 7400 1
27504 26262 52
27504 27432 95
27505 3421 48
27505 3835 93
27505 8990 -51
27505 16841 -88
27506 927 -26
27506 959 -81
27506 8183 -14
27506 15106 -27
27506 19187 88
27507 1364 32
27507 4671 -6
27507 14545 -57
27507 20231 -57
27507 20670 55
27507 28441 49
27508 16182 43
27509 250 -63
27509 1085 -85
27509 12793 21
27509 18736 -64
27510 14913 -39
27510 15311 -84
27510 17652 64
27510 25244 56
27510 28679 2
27511 18652 -65
27511 18876 -39
27511 24641 -86
27514 1284 -11
27514 1878 -49
27514 3479 -15
27514 7397 -68
27515 5902 27
27515 6284 48
27515 10680 38
27515 14533 51
27515 17029 64
27515 18826 15
27515 20481 -1
27515 25118 -1
27515 26267 19
27515 27359 -39
27516 10619 75
27516 17638 26
27517 1856 -80
27517 6780 96
27517 20013 20
27517 21396 31
27517 23869 -48
27517 24354 16
27517 24849 -91
27518 13659 -83
27518 22032 -24
27519 2573 99
27520 2910 17
27520 3926 -56
27520 7918 -47
27520 8332 -63
27520 24173 6
27521 2561 -84
27521 6294 42
27521 23922 60
27521 26652 16
27522 14172 86
27522 17947 -27
27522 23583 10
27523 15004 -7
27523 17656 -57
27523 18015 31
27523 26135 80
27524 2115 15
27524 9459 50
27524 17443 48
27524 20373 1
27524 20724 100
27525 2627 -84
27525 4169 -81
27525 22007 -89
27526 10797 -95
27526 17652 79
27526 24071 -6
27526 27429 10
27526 28940 17
27527 864 -51
27527 10990 -47
27527 21701 -65
27527 27622 11
27528 4628 74
27528 5191 -72
27528 12465 6
27529 393 82
27529 3045 -26
27529 4109 -31
27529 6699 -91
27529 16448 20
27529 20166 -15
27529 20971 12
27529 26684 52
27530 6476 88
27530 11029 -20
27530 16509 60
27530 28762 -75
27531 13648 -61
27531 14574 5
27531 23078 92
27532 8959 87
27532 27746 -12
27532 28462 100
27533 522 49
27533 4190 41
27533 22375 3
27533 28712 -51
27534 1644 -67
27534 17834 29
27534 19836 -16
27534 24716 89
27534 27106 -85
27534 27370 -53
27534 29412 7
27535 1367 -83
27535 11507 -8
27535 11796 -44
27535 19132 -89
27535 22826 -34
27535 24591 34
27537 1378 -96
27538 3632 69
27538 6715 5
27538 23145 13
27539 6608 -27
27540 6227 -48
27540 9651 88
27540 10531 -98
27540 21803 7
27541 2970 33
27541 16647 37
27541 25361 -68
27542 13359 92
27542 25014 82
27543 4686 -64
27543 10870 -40
27543 14830 -30
27543 15807 13
27543 28699 -67
27544 152 -68
27544 7465 -70
27544 7803 40
27544 28906 67
27545 1332 -96
27545 3517 5
27545 17123 98
27545 23810 -2
27546 9287 89
27547 478 -43
27547 2894 41
27547 8362 -41
27547 11150 -24
27547 11804 -52
27547 20599 45
27548 23784 -98
27548 24927 59
27549 11352 7
27549 14331 -32
27549 23897 67
27550 8978 -60
27550 11231 -11
27550 26035 -43
27551 6553 47
27551 12739 -91
27551 29045 -2
27552 1973 -35
27552 11901 58
27552 15541 -32
27552 21564 84
27552 29765 81
27553 12961 -56
27553 14031 -2
27553 16085 86
27553 19219 17
27554 13369 -41
27554 28773 56
27555 4324 -86
27555 6488 39
27555 13313 -85
27555 13688 -43
27555 17172 47
27555 18037 41
27555 21952 -57
27556 7680 77
27556 8982 -10
27556 21715 -72
27556 22531 -97
27556 22817 1
27556 25861 91
27556 28932 21
27557 18240 -24
27557 20827 34
27558 375 50
27558 870 22
27558 3910 34
27558 5935 -24
27558 11892 10
27558 21196 95
27559 1497 86
27559 24484 -17
27559 27805 -71
27559 28613 -11
27560 9539 -79
27560 17416 -57
27560 19864 -97
27561 25850 -44
27562 632 43
27562 18528 85
27562 24885 96
27563 23157 -66
27565 3459 -92
27565 10423 57
27565 15038 9
27565 20951 8
27565 25392 2
27565 26815 -74
27566 1020 47
27566 19411 -2
27566 25140 12
27566 25313 -63
27566 29726 66
27567 17929 64
27567 20821 66
27567 26432 31
27568 20313 55
27568 25763 -65
27568 27241 -67
27568 29597 -10
27569 6848 -100
27569 15495 83
27569 22026 16
27569 26229 -71
27569 29568 35
27570 2607 -67
27570 12045 -38
27570 28221 8
27571 1759 29
27571 6920 -5
27571 20352 7
27572 777 -1
27572 15743 -62
27572 18881 -86
27572 24276 -62
27572 24385 -98
27573 8744 20
27573 18611 -89
27573 19551 16
27573 21944 -22
27573 22137 -18
27574 5596 -11
27574 22657 87
27575 1452 40
27575 4241 76
27575 7538 -23
27575 8000 -86
27575 9185 -28
27575 13275 -47
27575 13745 -91
27575 21963 -50
27575 22277 -65
27575 23914 -65
27576 8338 -100
27576 14518 -91
27576 15086 73
27576 17636 -80
27576 20240 75
27576 27973 -53
27577 2672 71
27577 12058 43
27577 18086 55
27577 25940 -6
27578 13926 64
27578 15888 -61
27578 23549 -46
27579 5363 -59
27579 9051 -74
27579 14308 45
27579 21668 81
27580 10049 -67
27580 13268 -60
27581 2307 62
27581 16396 -47
27581 21104 64
27582 3486 -58
27582 3576 -64
27583 3661 -59
27583 9438 51
27584 6313 -87
27585 155 -11
27585 2984 -35
27585 3180 -30
27585 20980 93
27585 22493 -41
27585 27048 5
27586 4555 -4
27586 6758 54
27586 17502 -85
27586 19058 28
27587 27149 12
27588 18206 -17
27588 18898 8
27590 18654 -57
27590 20266 -82
27590 21167 -76
27590 21429 -40
27590 24284 91
27590 24433 -23
27591 10130 49
27592 28750 21
27593 4274 48
27593 27681 -53
27594 9623 86
27594 24165 -97
27594 25685 -6
27595 29471 7
27596 3261 2
27596 22473 -54
27597 2265 -19
27597 17518 -14
27598 20655 -31
27598 28587 -81
27599 6455 8
27600 2757 64
27600 6408 90
27600 7128 -13
27600 29109 -99
27601 11908 -65
27601 15283 10
27601 16787 31
27601 16894 56
27602 11052 -84
27602 20829 23
27602 27038 -53
27603 400 1
27604 8154 -58
27604 11582 -94
27604 25139 53
27605 4534 -69
27605 5100 -66
27605 8121 -69
27606 14376 81
27607 13002 35
27607 24998 -53
27608 298 -17
27608 437 65
27608 2953 -66
27608 11485 18
27608 19919 94
27608 26997 91
27608 29519 -40
27609 5550 -21
27609 8679 -93
27609 20798 29
27610 5624 5
27610 13783 -98
27610 18290 -42
27611 12732 51
27611 17034 68
27613 6247 -66
27613 15267 99
27614 812 88
27614 4260 4
27614 19496 -50
27614 20865 75
27615 9026 69
27615 9655 -46
27615 24389 -22
27616 4301 -72
27616 4861 -11
27616 21090 -98
27616 25860 64
27616 27579 44
27617 8586 35
27617 15806 -34
27618 387 -29
27618 25015 -22
27619 22817 -28
27619 26211 -37
27620 4606 -89
27620 26581 67
27621 7530 -83
27622 8129 -86
27622 12951 45
27622 20251 2
27622 21095 43
27623 9035 -42
27623 13807 93
27623 18533 5
27623 21633 -37
27623 24745 24
27623 26726 -36
27624 7804 71
27624 9202 -61
27624 9780 58
27624 18890 31
27625 7503 33
27625 8044 15
27625 8403 21
27626 6978 33
27626 24880 -36
27626 25715 -72
27627 5952 87
27627 7699 -58
27627 16030 -26
27627 21731 56
27627 24690 79
27627 27091 -12
27628 32 -36
27628 16967 -5
27628 28499 52
27629 4099 26
27629 19176 50
27630 7792 -22
27630 20014 -15
27630 20877 -55
27631 5747 84
27631 8077 54
27631 13763 -51
27631 14572 58
27631 17767 -27
27632 1872 12
27632 3209 9
27632 3817 -59
27632 29722 79
27633 23633 -67
27634 438 88
27634 5569 86
27635 19833 14
27636 198 -54
27636 238 11
27636 1285 27
27636 3320 -24
27636 11593 6
27636 14819 -38
27636 15667 -12
27636 25477 -32
27636 27395 -24
27637 6685 14
27638 5209 -44
27639 15550 98
27639 25439 -51
27640 9377 -41
27640 15321 30
27640 19276 -14
27641 3332 70
27641 27650 -6
27641 29761 -99
27642 6805 -68
27642 24777 6
27642 25411 -66
27643 6150 -92
27643 16689 57
27644 6983 65
27644 9030 -91
27644 15994 94
27644 18637 -73
27645 5081 -10
27645 11834 -19
27645 12817 47
27645 16574 59
27646 9182 -79
27646 9398 -3
27646 9818 61
27646 10320 89
27646 12050 -70
27646 28120 3
27647 8402 62
27647 14607 90
27647 15162 6
27647 28742 -85
27647 28833 6
27648 24601 31
27648 29648 74
27649 649 82
27649 3471 -72
27649 15682 91
27649 17322 -25
27649 21083 7
27649 25087 -76
27650 1433 66
27651 21035 63
27651 23236 -24
27651 26054 84
27651 27834 62
27651 29112 68
27652 4253 43
27653 21671 -13
27653 25533 67
27654 12444 43
27654 23476 92
27655 3755 80
27655 17428 -53
27656 4544 -35
27656 5588 -81
27656 7780 11
27656 14364 88
27657 1696 38
27658 9017 -87
27658 21771 -33
27658 24843 -59
27659 7872 -36
27659 19866 41
27659 20567 -69
27659 21303 -36
27660 3459 87
27660 9469 54
27660 20299 -32
27660 25828 9
27661 12246 -79
27661 12741 40
27661 15125 -29
27661 17160 -78
27661 20903 -89
27661 29029 24
27662 14225 29
27662 15987 -87
27662 16871 17
27662 18533 -27
27662 21135 27
27662 28458 30
27663 4988 -96
27663 9428 48
27663 17423 -15
27663 18236 -64
27663 20062 -19
27663 21502 82
27663 29263 67
27664 2527 -83
27664 3839 -83
27664 13573 -65
27665 550 10
27665 7804 60
27665 8110 59
27665 12338 41
27665 15912 -58
27665 16860 15
27665 22416 -46
27665 26825 38
27667 19631 -32
27667 21150 37
27669 1720 32
27669 4101 7
27669 5498 -9
27670 17054 48
27671 2654 60
27671 6855 -87
27671 8038 -87
27671 9003 -14
27672 4820 -28
27672 10921 -76
27672 15446 -71
27672 21494 -55
27673 8370 1
27673 17364 78
27673 18467 -24
27673 19296 1
27673 25076 36
27673 26237 70
27674 5333 100
27674 12295 -86
27674 16707 -14
27674 23022 84
27675 3706 -44
27675 12136 -13
27676 10048 5
27677 18030 67
27677 25610 99
27678 8743 -33
27678 9725 32
27678 11499 -30
27678 24535 -47
27679 2957 61
27679 3680 -9
27679 17010 100
27679 20369 -6
27680 3177 63
27680 3620 15
27680 13604 95
27680 15340 55
27680 26500 -45
27681 6195 79
27682 4903 -99
27682 7263 94
27682 9620 -5
27682 25987 48
27683 2711 66
27683 7536 -89
27683 9955 -80
27683 20325 -27
27684 1070 23
27684 3724 30
27684 21505 -46
27684 26616 93
27685 9032 -89
27685 9577 -1
27685 18461 67
27686 743 63
27686 5217 -51
27686 22166 73
27686 25127 85
27688 7180 3
27688 10947 -67
27688 16063 -2
27688 27505 -66
27689 226 -52
27689 2059 13
27689 5927 32
27689 7295 -79
27689 19992 -28
27690 1745 -36
27690 3288 -66
27690 11806 70
27690 17235 -18
27690 19122 55
27691 5596 -23
27691 15225 -41
27691 21292 44
27691 29341 6
27692 1092 -48
27692 17217 -20
27692 25837 -94
27694 6388 -92
27694 9863 8
27694 19359 -75
27695 14641 -38
27696 3191 6
27696 18054 -52
27696 28072 -88
27697 6883 -58
27697 13028 11
27697 21693 46
27697 27978 -68
27698 4785 1
27698 9589 -43
27698 20102 -60
27698 29558 -20
27699 13634 -14
27699 16227 41
27700 6718 -14
27700 18060 -73
27701 11189 -66
27701 14359 -34
27701 15422 -93
27701 16978 49
27701 23612 28
27701 29508 -82
27703 528 -66
27703 6503 6
27703 11651 -53
27703 23743 -34
27704 7431 11
27704 17394 93
27704 19873 3
27704 20054 -16
27704 24782 -82
27705 819 23
27705 5189 -42
27705 5369 -49
27705 25990 -75
27706 4349 -47
27706 16432 -28
27706 18363 -32
27706 21758 -34
27707 460 32
27707 608 22
27707 5802 -31
27707 6595 84
27708 3284 -11
27708 10406 -48
27709 10847 38
27709 19886 36
27710 5965 -84
27710 15086 43
27711 17951 68
27711 26220 86
27711 26342 -94
27712 1926 -64
27712 8936 -71
27712 12578 -53
27712 22614 -44
27712 27965 -100
27713 246 -71
27713 15218 49
27713 16939 -73
27714 337 37
27714 11325 -45
27714 24341 -14
27715 2377 32
27715 12630 -34
27715 14408 -65
27715 27270 -13
27716 1564 91
27716 2428 -42
27716 6617 78
27716 8004 -69
27716 9390 -26
27716 15042 33
27716 16781 36
27716 26937 -93
27716 29405 16
27716 29891 -91
27718 24542 -42
27718 27736 11
27719 3967 46
27719 18688 -9
27719 21271 74
27720 20342 -83
27720 22992 -5
27721 3046 -8
27721 19113 14
27721 19358 -17
27721 26198 11
27721 27620 -78
27721 29342 90
27722 8291 33
27722 8794 29
27722 9439 -41
27722 10618 -34
27722 14584 -41
27722 16926 3
27722 19446 64
27722 27287 31
27723 135 -95
27723 14661 -69
27723 25796 -23
27723 26471 -54
27724 1045 -94
27724 5424 87
27724 16017 65
27724 20271 24
27724 29144 -25
27725 4670 -86
27725 7115 93
27725 17122 55
27725 18500 81
27725 25011 -50
27726 2563 -99
27726 8395 37
27727 7355 -33
27727 7675 -90
27727 9793 -70
27727 16351 -71
27727 18668 28
27727 19895 -2
27727 26564 -53
27728 6601 -25
27728 7817 -10
27728 8792 30
27728 13070 10
27728 22994 -95
27728 24783 64
27728 26778 -80
27729 3024 51
27729 7395 -30
27729 14982 -65
27730 1489 63
27730 5593 58
27730 7250 -65
27730 8471 -17
27731 753 -96
27731 4794 -74
27731 6312 53
27731 25557 -64
27731 29999 78
27732 4737 42
27732 8998 66
27732 26111 17
27732 29915 -3
27733 6303 -40
27733 10945 53
27733 14045 83
27733 16522 8
27733 18685 73
27733 22945 -25
27733 26242 91
27734 2541 -17
27734 7428 97
27734 19071 -73
27735 3784 2
27735 10231 40
27735 21321 -73
27735 26284 97
27735 28337 -7
27736 4851 75
27736 10820 -11
27736 12045 18
27737 5561 -65
27737 5883 -26
27737 11118 50
27737 15303 -82
27737 21385 3
27737 23913 -77
27737 26706 -52
27738 5007 -39
27738 5581 67
27738 6235 -77
27738 7976 -4
27739 8538 -30
27739 11236 -36
27740 1519 -75
27740 17280 -67
27741 10499 -96
27741 12427 -62
27741 23796 -35
27742 6149 -92
27742 17584 46
27742 18874 13
27742 19566 -100
27742 21290 67
27743 12298 58
27743 13869 -76
27743 15872 57
27743 24828 66
27744 8223 10
27744 12351 -42
27744 28642 52
27745 5800 -95
27745 24466 -5
27745 25139 -23
27746 13870 62
27746 17965 63
27746 21907 -87
27746 27975 64
27746 28797 99
27746 29118 -23
27747 5255 85
27747 10509 -76
27748 4091 -26
27748 10535 -52
27749 4914 91
27749 18151 55
27749 26033 -34
27749 29212 84
27750 6396 -61
27750 14521 -75
27750 27039 22
27750 28063 91
27750 28603 -44
27751 11290 75
27751 12081 -20
27751 21155 -95
27751 21694 -39
27751 23993 72
27751 25792 36
27752 5350 28
27752 15555 -8
27752 18816 -59
27752 29082 -50
27752 29249 -46
27753 7133 -70
27753 26617 34
27753 28730 19
27754 1389 90
27754 10207 89
27755 8800 40
27755 25253 53
27756 571 -39
27756 583 -52
27756 5641 -81
27757 1362 -14
27757 1410 -32
27757 8620 -89
27757 15166 1
27757 19601 -54
27757 25654 56
27757 29125 33
27758 2120 -3
27758 5374 47
27759 8969 -6
27759 10002 -75
27759 27502 54
27760 19850 96
27761 11129 97
27761 15183 -58
27762 525 55
27762 3517 76
27762 10709 66
27762 17384 -57
27763 7750 -39
27763 10048 90
27763 12742 -38
27763 22477 -47
27764 71 -82
27764 14116 87
27765 968 -99
27765 7611 14
27765 11850 -100
27765 15100 84
27766 13072 -94
27766 20005 -73
27766 27355 -1
27767 1495 8
27767 21706 -49
27767 24509 43
27767 29697 -49
27768 4317 -6
27768 18663 70
27768 20582 -78
27768 20648 -51
27768 21087 -15
27770 3923 -99
27770 4765 76
27770 5203 80
27770 7428 9
27770 14920 59
27770 24605 -11
27770 24676 50
27771 6746 -65
27771 10342 -37
27771 21830 53
27772 2630 -23
27773 4443 92
27773 6841 -47
27773 10288 -60
27773 10967 -25
27773 21745 82
27774 4088 80
27775 3713 97
27776 97 38
27776 7027 71
27776 10026 -28
27776 21487 -37
27777 17782 -78
27777 17798 25
27777 23058 -87
27778 1493 66
27778 4385 58
27778 22631 -76
27779 1943 -64
27779 16996 -91
27780 1532 -27
27780 7552 24
27780 7552 84
27780 13078 -35
27780 16515 -2
27780 23714 58
27780 24186 -85
27781 1981 -2
27781 3027 -9
27781 15654 -25
27781 15937 -61
27781 24575 56
27781 25642 -11
27782 11113 2
27782 15039 -23
27782 22821 49
27782 23107 -52
27782 23954 -46
27783 14167 -39
27783 15800 -76
27784 6312 -41
27784 14277 -65
27784 17321 100
27785 19861 67
27785 22746 71
27785 28920 42
27786 506 -1
27786 5677 96
27786 8007 -37
27786 16054 13
27786 16863 33
27786 21513 -65
27787 1791 48
27787 5785 -36
27787 10411 44
27787 10430 13
27787 20859 87
27787 22422 93
27787 26673 21
27788 18933 26
27789 1480 -27
27790 21364 -94
27790 22804 70
27791 508 46
27791 2661 -51
27791 12307 -57
27792 5714 56
27792 8771 -81
27792 18563 -24
27793 1745 -75
27793 24946 -80
27794 252 40
27794 5460 -32
27794 6294 -16
27794 21619 24
27794 24000 46
27795 26696 63
27796 13016 5
27796 14008 -28
27796 16757 -54
27797 1811 -74
27797 10341 -64
27797 11013 72
27797 12853 52
27797 24053 -97
27798 7051 77
27799 2535 -33
27799 15704 13
27799 26343 -21
27800 8199 -19
27800 11759 95
27800 22078 10
27800 25192 -52
27802 1453 5
27802 6479 -25
27802 10832 -13
27802 16303 -45
27802 18337 -57
27803 2065 -14
27803 20897 -35
27804 11646 -71
27804 23470 -34
27804 25641 -96
27805 573 51
27805 1948 -52
27805 9316 -69
27805 24417 86
27805 25387 6
27805 25738 -45
27806 11297 -83
27806 13741 -49
27806 14171 -97
27806 16774 80
27807 11665 -19
27807 13857 71
27807 19965 20
27808 18277 35
27808 19306 -67
27809 5688 61
27809 18486 -95
27809 25866 -38
27809 27086 9
27809 29253 -86
27810 12281 -23
27810 18643 55
27810 23172 -52
27810 23600 -77
27810 29078 -73
27811 19719 -77
27811 22274 -100
27812 28124 57
27812 29524 24
27813 10151 77
27813 10246 51
27813 17595 67
27813 26439 -48
27813 26581 49
27814 11973 71
27814 29581 -97
27815 1797 100
27815 6277 92
27816 1499 8
27816 1856 -41
27816 20443 -46
27817 1935 17
27817 7309 95
27817 8178 66
27817 18097 82
27817 21304 -75
27818 3851 -20
27818 17338 -2
27819 4913 95
27819 7136 43
27819 21485 53
27820 10004 81
27820 12934 80
27820 25879 64
27820 25899 -82
27820 27936 26
27821 3592 73
27821 5428 -2
27822 8628 49
27822 14950 93
27822 17410 39
27823 3165 44
27823 18090 -70
27824 2003 -63
27824 20353 63
27824 29068 29
27825 530 37
27825 14919 96
27825 28036 15
27826 2675 23
27826 20319 -7
27826 21042 -34
27826 23790 80
27827 554 72
27827 13877 90
27827 17173 -53
27827 17776 -23
27829 14532 52
27829 15441 49
27829 24202 -76
27830 3267 16
27830 9715 -32
27831 3028 4
27831 15286 80
27831 20545 -76
27831 29365 -98
27832 3436 -79
27832 7820 52
27832 14144 -22
27832 22196 -48
27833 1838 85
27833 8751 -61
27833 16757 -51
27834 7138 98
27834 13551 -82
27834 16561 10
27835 21160 -17
27835 28089 67
27836 5334 30
27836 8280 32
27836 25815 35
27837 14219 36
27837 29592 -78
27838 12496 -70
27838 13483 -70
27838 14384 3
27838 17753 46
27838 20785 -54
27838 28991 66
27839 20567 87
27839 23137 91
27840 129 -11
27840 7625 -89
27840 9873 -47
27840 11688 -62
27840 19540 -74
27841 11549 70
27841 20372 62
27842 330 98
27842 1947 -7
27842 17227 -85
27842 18693 33
27843 16545 -51
27844 1244 -7
27844 3001 -87
27844 6612 -22
27844 18500 71
27844 20159 45
27845 22779 -84
27846 21110 48
27847 11286 63
27847 16417 70
27847 20942 -48
27847 27472 17
27848 9488 -94
27848 16864 21
27848 27814 -68
27849 3350 -12
27849 8868 -26
27849 10691 77
27849 24171 -46
27850 3285 52
27850 7853 -7
27850 9400 74
27851 4917 28
27851 10838 47
27851 25098 -46
27851 26726 -34
27852 931 63
27852 2552 45
27852 15551 99
27852 19497 -65
27852 25838 -70
27852 26547 -54
27852 29201 84
27853 2061 1
27853 2744 96
27853 14066 92
27853 19871 85
27854 46 2
27854 13829 31
27854 15684 56
27854 19862 -9
27855 3752 89
27855 10318 -30
27855 15536 -3
27855 26945 -66
27856 4312 16
27856 5043 -89
27856 5717 -66
27856 8690 69
27856 9484 -22
27856 11640 16
27856 29496 -14
27857 5372 18
27857 13497 -28
27857 20625 -14
27858 1886 76
27859 5718 12
27859 29707 91
27859 29815 -96
27860 7125 -12
27860 8548 37
27860 11283 -65
27860 13659 25
27860 18045 -13
27861 7102 54
27861 21314 -68
